Worker Experience,Profession,Years Programming,Worker Gender,Worker Age
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,34
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,26
Undergraduate_Student,Undergraduate_Student,1.00,Male,27
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,32
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,25
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,19
Undergraduate_Student,Undergraduate_Student,1.00,Female,18
Undergraduate_Student,Undergraduate_Student,1.00,Female,51
Undergraduate_Student,Undergraduate_Student,1.00,Female,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,18
Undergraduate_Student,Undergraduate_Student,1.00,Female,61
Undergraduate_Student,Undergraduate_Student,1.00,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,25
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,18
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,25
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,26
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Female,26
Undergraduate_Student,Undergraduate_Student,1.00,Male,18
Undergraduate_Student,Undergraduate_Student,1.00,Female,19
Undergraduate_Student,Undergraduate_Student,1.00,Female,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,27
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,37
Undergraduate_Student,Undergraduate_Student,1.00,Male,43
Undergraduate_Student,Undergraduate_Student,1.00,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,32
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,30
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,25
Undergraduate_Student,Undergraduate_Student,1.00,Male,31
Undergraduate_Student,Undergraduate_Student,1.00,Female,28
Undergraduate_Student,Undergraduate_Student,1.00,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,33
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,19
Undergraduate_Student,Undergraduate_Student,1.00,Female,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,34
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Female,34
Undergraduate_Student,Undergraduate_Student,1.00,Male,19
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Female,26
Undergraduate_Student,Undergraduate_Student,1.00,Female,30
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,25
Undergraduate_Student,Undergraduate_Student,1.00,Female,30
Undergraduate_Student,Undergraduate_Student,1.00,Female,40
Undergraduate_Student,Undergraduate_Student,1.00,Female,52
Undergraduate_Student,Undergraduate_Student,1.00,Male,28
Undergraduate_Student,Undergraduate_Student,1.00,Female,40
Undergraduate_Student,Undergraduate_Student,1.00,Male,27
Undergraduate_Student,Undergraduate_Student,1.00,Female,27
Undergraduate_Student,Undergraduate_Student,1.00,Female,30
Undergraduate_Student,Undergraduate_Student,1.00,Prefer not to tell,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,18
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,37
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,28
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.50,Female,23
Undergraduate_Student,Undergraduate_Student,10.00,Female,28
Undergraduate_Student,Undergraduate_Student,10.00,Female,28
Undergraduate_Student,Undergraduate_Student,10.00,Male,43
Undergraduate_Student,Undergraduate_Student,10.00,Male,37
Undergraduate_Student,Undergraduate_Student,10.00,Male,20
Undergraduate_Student,Undergraduate_Student,10.00,Female,25
Undergraduate_Student,Undergraduate_Student,10.00,Female,40
Undergraduate_Student,Undergraduate_Student,10.00,Female,21
Undergraduate_Student,Undergraduate_Student,10.00,Male,26
Undergraduate_Student,Undergraduate_Student,15.00,Male,37
Undergraduate_Student,Undergraduate_Student,15.00,Male,38
Undergraduate_Student,Undergraduate_Student,15.00,Female,39
Undergraduate_Student,Undergraduate_Student,16.00,Female,40
Undergraduate_Student,Undergraduate_Student,17.00,Male,28
Undergraduate_Student,Undergraduate_Student,17.00,Male,28
Undergraduate_Student,Undergraduate_Student,17.00,Male,28
Undergraduate_Student,Undergraduate_Student,17.00,Male,28
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Female,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,27
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,28
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,23
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,37
Undergraduate_Student,Undergraduate_Student,2.00,Male,41
Undergraduate_Student,Undergraduate_Student,2.00,Male,18
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,30
Undergraduate_Student,Undergraduate_Student,2.00,Male,26
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Other,26
Undergraduate_Student,Undergraduate_Student,2.00,Female,26
Undergraduate_Student,Undergraduate_Student,2.00,Male,26
Undergraduate_Student,Undergraduate_Student,2.00,Male,30
Undergraduate_Student,Undergraduate_Student,2.00,Female,24
Undergraduate_Student,Undergraduate_Student,2.00,Female,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,44
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Female,41
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,25
Undergraduate_Student,Undergraduate_Student,2.00,Female,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,28
Undergraduate_Student,Undergraduate_Student,2.00,Other,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,33
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,29
Undergraduate_Student,Undergraduate_Student,2.00,Male,25
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,29
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,44
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Female,18
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,19
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,29
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,28
Undergraduate_Student,Undergraduate_Student,2.00,Female,25
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,28
Undergraduate_Student,Undergraduate_Student,2.00,Female,28
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,27
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,33
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,28
Undergraduate_Student,Undergraduate_Student,2.00,Other,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,23
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,18
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,39
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,25
Undergraduate_Student,Undergraduate_Student,2.00,Female,20
Undergraduate_Student,Undergraduate_Student,2.00,Female,19
Undergraduate_Student,Undergraduate_Student,2.00,Female,30
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,29
Undergraduate_Student,Undergraduate_Student,2.00,Male,25
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,28
Undergraduate_Student,Undergraduate_Student,2.00,Male,30
Undergraduate_Student,Undergraduate_Student,2.00,Male,20
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,34
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Female,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,26
Undergraduate_Student,Undergraduate_Student,2.00,Male,27
Undergraduate_Student,Undergraduate_Student,2.00,Female,22
Undergraduate_Student,Undergraduate_Student,2.00,Male,25
Undergraduate_Student,Undergraduate_Student,2.00,Female,29
Undergraduate_Student,Undergraduate_Student,2.00,Female,27
Undergraduate_Student,Undergraduate_Student,2.00,Female,21
Undergraduate_Student,Undergraduate_Student,2.00,Male,19
Undergraduate_Student,Undergraduate_Student,2.00,Male,24
Undergraduate_Student,Undergraduate_Student,2.00,Male,22
Undergraduate_Student,Undergraduate_Student,2.00,Female,19
Undergraduate_Student,Undergraduate_Student,2.00,Female,51
Undergraduate_Student,Undergraduate_Student,2.00,Male,21
Undergraduate_Student,Undergraduate_Student,20.00,Male,34
Undergraduate_Student,Undergraduate_Student,20.00,Female,29
Undergraduate_Student,Undergraduate_Student,20.00,Female,48
Undergraduate_Student,Undergraduate_Student,21.00,Female,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,25
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Male,24
Undergraduate_Student,Undergraduate_Student,3.00,Other,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,18
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Male,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,41
Undergraduate_Student,Undergraduate_Student,3.00,Male,28
Undergraduate_Student,Undergraduate_Student,3.00,Female,22
Undergraduate_Student,Undergraduate_Student,3.00,Female,30
Undergraduate_Student,Undergraduate_Student,3.00,Female,18
Undergraduate_Student,Undergraduate_Student,3.00,Male,27
Undergraduate_Student,Undergraduate_Student,3.00,Female,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,23
Undergraduate_Student,Undergraduate_Student,3.00,Female,35
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Male,38
Undergraduate_Student,Undergraduate_Student,3.00,Female,18
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,22
Undergraduate_Student,Undergraduate_Student,3.00,Female,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,35
Undergraduate_Student,Undergraduate_Student,3.00,Female,28
Undergraduate_Student,Undergraduate_Student,3.00,Male,27
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Male,24
Undergraduate_Student,Undergraduate_Student,3.00,Male,30
Undergraduate_Student,Undergraduate_Student,3.00,Female,22
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Female,23
Undergraduate_Student,Undergraduate_Student,3.00,Female,22
Undergraduate_Student,Undergraduate_Student,3.00,Female,49
Undergraduate_Student,Undergraduate_Student,3.00,Male,22
Undergraduate_Student,Undergraduate_Student,3.00,Male,25
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,22
Undergraduate_Student,Undergraduate_Student,3.00,Male,35
Undergraduate_Student,Undergraduate_Student,3.00,Male,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,22
Undergraduate_Student,Undergraduate_Student,3.00,Male,27
Undergraduate_Student,Undergraduate_Student,3.00,Male,24
Undergraduate_Student,Undergraduate_Student,3.00,Male,18
Undergraduate_Student,Undergraduate_Student,3.00,Female,26
Undergraduate_Student,Undergraduate_Student,3.00,Male,24
Undergraduate_Student,Undergraduate_Student,3.00,Female,29
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,28
Undergraduate_Student,Undergraduate_Student,3.00,Female,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Female,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Female,39
Undergraduate_Student,Undergraduate_Student,3.00,Female,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Male,24
Undergraduate_Student,Undergraduate_Student,3.00,Male,22
Undergraduate_Student,Undergraduate_Student,3.00,Female,49
Undergraduate_Student,Undergraduate_Student,3.00,Prefer not to tell,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,28
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Female,23
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Male,21
Undergraduate_Student,Undergraduate_Student,3.00,Male,20
Undergraduate_Student,Undergraduate_Student,3.00,Male,19
Undergraduate_Student,Undergraduate_Student,3.00,Female,25
Undergraduate_Student,Undergraduate_Student,3.00,Male,25
Undergraduate_Student,Undergraduate_Student,4.00,Female,27
Undergraduate_Student,Undergraduate_Student,4.00,Female,28
Undergraduate_Student,Undergraduate_Student,4.00,Male,23
Undergraduate_Student,Undergraduate_Student,4.00,Male,25
Undergraduate_Student,Undergraduate_Student,4.00,Female,23
Undergraduate_Student,Undergraduate_Student,4.00,Male,30
Undergraduate_Student,Undergraduate_Student,4.00,Female,19
Undergraduate_Student,Undergraduate_Student,4.00,Male,19
Undergraduate_Student,Undergraduate_Student,4.00,Male,18
Undergraduate_Student,Undergraduate_Student,4.00,Female,53
Undergraduate_Student,Undergraduate_Student,4.00,Female,31
Undergraduate_Student,Undergraduate_Student,4.00,Male,21
Undergraduate_Student,Undergraduate_Student,4.00,Female,27
Undergraduate_Student,Undergraduate_Student,4.00,Male,35
Undergraduate_Student,Undergraduate_Student,4.00,Male,25
Undergraduate_Student,Undergraduate_Student,4.00,Male,23
Undergraduate_Student,Undergraduate_Student,4.00,Male,33
Undergraduate_Student,Undergraduate_Student,4.00,Male,36
Undergraduate_Student,Undergraduate_Student,4.00,Female,27
Undergraduate_Student,Undergraduate_Student,4.00,Female,27
Undergraduate_Student,Undergraduate_Student,4.00,Male,23
Undergraduate_Student,Undergraduate_Student,4.00,Female,24
Undergraduate_Student,Undergraduate_Student,4.00,Male,20
Undergraduate_Student,Undergraduate_Student,4.00,Male,23
Undergraduate_Student,Undergraduate_Student,4.00,Male,29
Undergraduate_Student,Undergraduate_Student,4.00,Female,32
Undergraduate_Student,Undergraduate_Student,4.00,Female,18
Undergraduate_Student,Undergraduate_Student,4.00,Male,19
Undergraduate_Student,Undergraduate_Student,4.00,Male,20
Undergraduate_Student,Undergraduate_Student,4.00,Male,27
Undergraduate_Student,Undergraduate_Student,4.00,Male,20
Undergraduate_Student,Undergraduate_Student,4.00,Male,49
Undergraduate_Student,Undergraduate_Student,4.00,Male,22
Undergraduate_Student,Undergraduate_Student,4.00,Male,19
Undergraduate_Student,Undergraduate_Student,4.00,Female,32
Undergraduate_Student,Undergraduate_Student,4.00,Male,25
Undergraduate_Student,Undergraduate_Student,4.00,Male,20
Undergraduate_Student,Undergraduate_Student,4.00,Male,24
Undergraduate_Student,Undergraduate_Student,4.00,Female,23
Undergraduate_Student,Undergraduate_Student,4.00,Male,27
Undergraduate_Student,Undergraduate_Student,4.00,Male,24
Undergraduate_Student,Undergraduate_Student,4.00,Male,24
Undergraduate_Student,Undergraduate_Student,4.00,Female,34
Undergraduate_Student,Undergraduate_Student,5.00,Female,36
Undergraduate_Student,Undergraduate_Student,5.00,Male,26
Undergraduate_Student,Undergraduate_Student,5.00,Female,40
Undergraduate_Student,Undergraduate_Student,5.00,Male,33
Undergraduate_Student,Undergraduate_Student,5.00,Female,36
Undergraduate_Student,Undergraduate_Student,5.00,Male,23
Undergraduate_Student,Undergraduate_Student,5.00,Other,28
Undergraduate_Student,Undergraduate_Student,5.00,Male,35
Undergraduate_Student,Undergraduate_Student,5.00,Male,24
Undergraduate_Student,Undergraduate_Student,5.00,Male,20
Undergraduate_Student,Undergraduate_Student,5.00,Male,45
Undergraduate_Student,Undergraduate_Student,5.00,Male,25
Undergraduate_Student,Undergraduate_Student,5.00,Female,24
Undergraduate_Student,Undergraduate_Student,5.00,Female,23
Undergraduate_Student,Undergraduate_Student,5.00,Male,22
Undergraduate_Student,Undergraduate_Student,5.00,Male,20
Undergraduate_Student,Undergraduate_Student,5.00,Male,32
Undergraduate_Student,Undergraduate_Student,5.00,Male,50
Undergraduate_Student,Undergraduate_Student,5.00,Male,28
Undergraduate_Student,Undergraduate_Student,5.00,Female,40
Undergraduate_Student,Undergraduate_Student,5.00,Female,23
Undergraduate_Student,Undergraduate_Student,5.00,Female,23
Undergraduate_Student,Undergraduate_Student,5.00,Male,35
Undergraduate_Student,Undergraduate_Student,5.00,Female,23
Undergraduate_Student,Undergraduate_Student,5.00,Male,29
Undergraduate_Student,Undergraduate_Student,5.00,Male,22
Undergraduate_Student,Undergraduate_Student,5.00,Male,19
Undergraduate_Student,Undergraduate_Student,5.00,Female,24
Undergraduate_Student,Undergraduate_Student,5.00,Male,32
Undergraduate_Student,Undergraduate_Student,5.00,Female,18
Undergraduate_Student,Undergraduate_Student,5.00,Male,21
Undergraduate_Student,Undergraduate_Student,5.00,Male,20
Undergraduate_Student,Undergraduate_Student,6.00,Male,23
Undergraduate_Student,Undergraduate_Student,6.00,Male,21
Undergraduate_Student,Undergraduate_Student,6.00,Male,26
Undergraduate_Student,Undergraduate_Student,6.00,Male,21
Undergraduate_Student,Undergraduate_Student,6.00,Male,20
Undergraduate_Student,Undergraduate_Student,6.00,Male,26
Undergraduate_Student,Undergraduate_Student,6.00,Male,22
Undergraduate_Student,Undergraduate_Student,6.00,Female,39
Undergraduate_Student,Undergraduate_Student,6.00,Male,31
Undergraduate_Student,Undergraduate_Student,6.00,Male,21
Undergraduate_Student,Undergraduate_Student,6.00,Male,24
Undergraduate_Student,Undergraduate_Student,7.00,Male,23
Undergraduate_Student,Undergraduate_Student,7.00,Male,21
Undergraduate_Student,Undergraduate_Student,7.00,Male,47
Undergraduate_Student,Undergraduate_Student,7.00,Male,24
Undergraduate_Student,Undergraduate_Student,7.00,Female,23
Undergraduate_Student,Undergraduate_Student,7.00,Female,26
Undergraduate_Student,Undergraduate_Student,7.00,Male,26
Undergraduate_Student,Undergraduate_Student,7.00,Male,26
Undergraduate_Student,Undergraduate_Student,8.00,Male,20
Undergraduate_Student,Undergraduate_Student,8.00,Male,20
Undergraduate_Student,Undergraduate_Student,8.00,Male,20
Undergraduate_Student,Undergraduate_Student,8.00,Male,24
Undergraduate_Student,Undergraduate_Student,9.00,Male,27
Undergraduate_Student,Undergraduate_Student,9.00,Male,27
Undergraduate_Student,Undergraduate_Student,9.00,Female,22
Undergraduate_Student,Undergraduate_Student,9.00,Male,22
Other Independent Contractor (Online),Other,2.50,Male,24
Other Independent Contractor (Online),Other,2.50,Male,24
Other Independent Contractor (Online),Other,2.50,Male,24
Other Independent Contractor (Online),Other,2.50,Male,24
Other Independent Contractor (Online),Other,2.50,Male,24
Other Independent Contractor (Online),Other,2.50,Male,24
Other Retired Computer Programmer,Other,30.00,Male,61
Other engineer,Other,8.00,Male,33
Other engineer,Other,8.00,Male,33
Other HR Assistant,Other,0.00,Male,27
Other HR Assistant,Other,0.00,Male,27
Other HR Assistant,Other,0.00,Male,27
Other HR Assistant,Other,0.00,Male,27
Other Unemployed.,Other,0.00,Female,19
Other home maker,Other,1.00,Female,28
Other home maker,Other,1.00,Female,28
Other HR Assistant,Other,1.00,Male,27
Other HR Assistant,Other,1.00,Male,27
Other HR Assistant,Other,1.00,Male,27
Other HR Assistant,Other,1.00,Male,27
Other HR Assistant,Other,1.00,Male,27
Other HR Assistant,Other,1.00,Male,27
Other Retired,Other,30.00,Female,62
Other Physicist,Other,20.00,Male,35
