% 1. Title: Microtasks from Experiment One
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
%
%THESE FIELDS ARE MISSING IN THE FILE
%
%@ATTRIBUTE test1 NUMERIC  
%@ATTRIBUTE test2 NUMERIC
%@ATTRIBUTE test3 NUMERIC
%@ATTRIBUTE test4 NUMERIC
%@ATTRIBUTE grade NUMERIC
%@ATTRIBUTE testDuration NUMERIC
%
% Have to add double quotes for all text fields (question, answer and feedback)
%

@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE task_type {MICROTASK}
@ATTRIBUTE worker_id NUMERIC		
@ATTRIBUTE session_id STRING		
@ATTRIBUTE microtask_id NUMERIC
@ATTRIBUTE file_name STRING
@ATTRIBUTE question STRING
@ATTRIBUTE answer {NO,PROBABLY_NOT,I_CANT_TELL,PROBABLY_YES,YES}
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE explanation STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
20:39:01.947,MICROTASK,2019_2,120eC3a-7e5-43,74,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'isEmpty' in function 'addComments' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,10485.0,i just can't understand that part,1.414456576122E12,true,false,false,true,2,49172.0
20:39:43.058,MICROTASK,2008_2,123Ae3A-7G73-7,8,1buggy_ApacheCamel.txt,Is there maybe something wrong with the body of the conditional clause between lines 59 and 64 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,PROBABLY_YES,296843.0,Not enough source code is shown here to tell. CamelLogger does not appear anywhere else in the source code. If acquireExclusiveReadLock() is not part of a class wherein CamelLogger is defined as a member variable; then the exception is caused at line 60 by attempting to access a null variable.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
20:49:47.351,MICROTASK,2008_2,123Ae3A-7G73-7,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,604293.0,The Java documentation states that this exception is "[t]hrown by the nextElement method of an Enumeration to indicate that there are no more elements in the enumeration." On line 88; the result of get() is such that pop() is attempting to pop an element when there are no elements in the enumeration/stack.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
20:53:49.706,MICROTASK,2022_2,119Ia6G-3i-7-3-8,176,11ByteArrayBuffer_buggy.java,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,NO,157276.0,i dont see anything wrong it all looks fine so far,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
20:57:02.961,MICROTASK,2008_2,123Ae3A-7G73-7,204,13buggy_VectorClock_buggy.txt,Is the body of the 'For-loop' between lines 263 and 263 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,NO,435610.0,No; this exception is probably thrown on line 248 by the constructor of ClockEntry; which received an invalid value for the second parameter; version.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:00:00.740,MICROTASK,2022_2,119Ia6G-3i-7-3-8,161,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'getParent' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),YES,371034.0,i think there something that should be put in the () and that should fix the issue,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:00:23.436,MICROTASK,2008_2,123Ae3A-7G73-7,170,10HashPropertyBuilder_buggy.java,Is the body of the 'While-loop' between lines 139 and 142 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,I_CANT_TELL,200475.0,The message provided is not a Java exception. It is difficult to tell what causes this error because the content of the error message has no apparent connection to the code; and the source that contains the error message is not shown.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:01:13.423,MICROTASK,2031_2,118Ic-3C0a4-70,173,11ByteArrayBuffer_buggy.java,Is there maybe something wrong in the declaration of function 'grow' at line 120 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,NO,112906.0,No parameters are listed or needed anywhere.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:02:24.574,MICROTASK,2031_2,118Ic-3C0a4-70,152,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong in the declaration of function 'appendMessage' at line 78 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,NO,71151.0,Both parameters seem to be correct both times.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:02:40.623,MICROTASK,2028_2,117AC0I-7G-8-75,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,171100.0,shouldn't this be:    this.data = Arrays.copyOf(this.data; (this.data.length * 3) / 2);,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:04:10.607,MICROTASK,2028_2,117AC0I-7G-8-75,153,8buggy_AbstractReviewSection_buggy.txt,Is there possibly something wrong with the body of function 'appendMessage' between lines 78 and 84 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,YES,89984.0,the return value section.getTextClient() cannot be casted into a Label,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:04:10.751,MICROTASK,2008_2,123Ae3A-7G73-7,71,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getComments' in function 'addComments' at line 87 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,227315.0,The source for getComments() and IFileVersion are not provided. It is difficult to tell what actions are occurring on line 87 without this information.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:04:15.598,MICROTASK,2022_2,119Ia6G-3i-7-3-8,12,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'getAbsoluteFilePath' in function 'acquireExclusiveReadLock' at line 74 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,254858.0,i think it should be spelled the same as it is up too an it missing the apostrophe symbols,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:06:04.788,MICROTASK,2028_2,117AC0I-7G-8-75,14,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'getParent' in function 'acquireExclusiveReadLock' at line 78 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,114181.0,need to catch exception for files on the root level,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:06:12.832,MICROTASK,2022_2,119Ia6G-3i-7-3-8,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,117234.0,aphostphae are missing ,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:06:54.721,MICROTASK,2028_2,117AC0I-7G-8-75,163,9buggy_Hystrix_buggy.txt,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,I_CANT_TELL,49933.0,cannot tell,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:07:24.734,MICROTASK,2031_2,118Ic-3C0a4-70,13,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'listFiles' in function 'acquireExclusiveReadLock' at line 78 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,300160.0,It doesn't seem like the file.GetParent() function should have anything to do with the NullPointerException bug.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:08:10.145,MICROTASK,2028_2,117AC0I-7G-8-75,210,13buggy_VectorClock_buggy.txt,Is the body of the 'For-loop' between lines 265 and 265 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,I_CANT_TELL,75424.0,need more information,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:08:17.756,MICROTASK,2022_2,119Ia6G-3i-7-3-8,208,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'merge' at line 263 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,124924.0,it look fine there doesnt seem too be any issues that i can see,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:09:03.481,MICROTASK,2028_2,117AC0I-7G-8-75,169,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the 'While-loop' construct at line 139 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?,I_CANT_TELL,53336.0,how is NO_MORE_ORDINALS defined?,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:09:41.757,MICROTASK,2031_2,118Ic-3C0a4-70,162,9buggy_Hystrix_buggy.txt,Is there maybe something wrong in the declaration of function 'endCurrentThreadExecutingCommand' at line 87 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,I_CANT_TELL,137023.0,There doesn't seem to be anything referencing a pop() function. Maybe it's elsewhere; but not in the code provided.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:09:49.534,MICROTASK,2028_2,117AC0I-7G-8-75,77,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getComments' in function 'addComments' at line 91 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,46053.0,can't tell,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:10:09.868,MICROTASK,2022_2,119Ia6G-3i-7-3-8,167,10HashPropertyBuilder_buggy.java,Is there possibly something wrong with the body of function 'calculateNumPopulatedBytes' between lines 136 and 144 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,YES,112112.0,yes there are a maybe one or 2 issues that i see is reason why it not working correctly,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:10:31.690,MICROTASK,2028_2,117AC0I-7G-8-75,150,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,42156.0,no mapScopeItem() defined,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:10:57.706,MICROTASK,2028_2,117AC0I-7G-8-75,123,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'getType' in function 'convertScopeToDescription' at line 61 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,26016.0,item might be null,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:11:29.574,MICROTASK,2022_2,119Ia6G-3i-7-3-8,75,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'size' in function 'addComments' at line 91 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,79705.0,i cant really see much issues if any at all,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:11:52.918,MICROTASK,2028_2,117AC0I-7G-8-75,50,2SelectTranslator_buggy.java,Is it possible that the conditional clause at line 538 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,I_CANT_TELL,55211.0,can't tell,1.414457828083E12,false,true,true,true,3,161440.0,-,Male,6,6,USA,30
21:12:12.978,MICROTASK,2031_2,118Ic-3C0a4-70,209,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the 'For-loop' construct at line 264 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?,NO,151221.0,k never reaches a negative number as the loop is constructed.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:12:16.876,MICROTASK,2022_2,119Ia6G-3i-7-3-8,148,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 234 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,47302.0,there no issues,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:12:50.810,MICROTASK,2008_2,123Ae3A-7G73-7,144,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong in the declaration of function 'mapScope' at line 231 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,NO,520059.0,This problem is in the for loop; not the declaration. scope.getItems() returns List<ReviewDslScopeItem>; but the for each loop is attempting to assign each member of scope to an IReviewScopeItem; not a ReviewDslScopeItem.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:14:44.946,MICROTASK,2008_2,123Ae3A-7G73-7,143,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'toString' in function 'convertScopeToDescription' at line 80 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,114136.0,The code for class StringBuilder is not shown; so it is unclear how the toString() method of that class functions on line 80.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:15:23.396,MICROTASK,2022_2,119Ia6G-3i-7-3-8,121,6ReviewScopeNode_buggy.java,Is the body of the 'For-loop' between lines 60 and 66 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,PROBABLY_NOT,186520.0,not too sure it look like it should be move too a diffrent spot maybe down ,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:16:25.042,MICROTASK,2022_2,119Ia6G-3i-7-3-8,48,2SelectTranslator_buggy.java,Is it possible that the conditional clause at line 523 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,NO,61646.0,there no issue,1.414457264101E12,false,true,false,true,2,208329.0,love too do more survey like this,Male,10,1,United States,29
21:18:10.625,MICROTASK,2031_2,118Ic-3C0a4-70,168,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the invocation of function 'nextOrdinal' in function 'calculateNumPopulatedBytes' at line 138 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,357647.0,I don't see any problems... unfortunately?,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:19:01.492,MICROTASK,2053_2,115II-2i2g-3-57,176,11ByteArrayBuffer_buggy.java,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,PROBABLY_YES,36425.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:05.907,MICROTASK,2053_2,115II-2i2g-3-57,155,8buggy_AbstractReviewSection_buggy.txt,Is it possible that the conditional clause at line 80 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,PROBABLY_NOT,4415.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:13.329,MICROTASK,2053_2,115II-2i2g-3-57,16,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'size' in function 'acquireExclusiveReadLock' at line 80 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,7422.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:17.080,MICROTASK,2053_2,115II-2i2g-3-57,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,3750.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:35.737,MICROTASK,2053_2,115II-2i2g-3-57,212,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'add' in function 'merge' at line 265 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,18657.0,It seems like everything is coded correctly and makes sense.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:39.512,MICROTASK,2053_2,115II-2i2g-3-57,171,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,3775.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:19:41.957,MICROTASK,2008_2,123Ae3A-7G73-7,44,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'setDataRowKey' in function 'appendColumn' at line 529 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,297011.0,The code for ColumnDescriptor is not shown. With the information given; it is not possible to tell whether line 529 is causing the exception.,1.414455047183E12,true,true,false,true,3,240256.0,You may want to add a counter for how many questions have been answered; or time elapsed. The pages had no indication of progress being registered.,Male,10,5,USA,31
21:19:57.972,MICROTASK,2053_2,115II-2i2g-3-57,79,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getDrafts' in function 'addComments' at line 92 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,18460.0,Code seems incorrect at line -91,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:20:02.109,MICROTASK,2053_2,115II-2i2g-3-57,144,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong in the declaration of function 'mapScope' at line 231 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,I_CANT_TELL,4137.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:20:05.481,MICROTASK,2053_2,115II-2i2g-3-57,125,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the body of the conditional clause between lines 62 and 64 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,I_CANT_TELL,3372.0,I don't really know; I am not educated enough in this field to give an educated response.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:20:11.904,MICROTASK,2031_2,118Ic-3C0a4-70,76,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'size' in function 'addComments' at line 91 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,121279.0,All looks good.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:20:45.562,MICROTASK,2053_2,115II-2i2g-3-57,52,2SelectTranslator_buggy.java,Is there maybe something wrong with the 'For-loop' construct at line 541 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?,PROBABLY_YES,40081.0,I am not 100% sure but this code seems to be written correctly.,1.414459094912E12,true,false,false,true,2,10155.0,-,Male,5,7,USA,30
21:23:36.228,MICROTASK,2031_2,118Ic-3C0a4-70,149,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the invocation of function 'add' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,204324.0,I don't think there's a problem with the add() function; maybe it's the mapScopeItem()?,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:25:29.935,MICROTASK,2031_2,118Ic-3C0a4-70,122,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'getItems' in function 'convertScopeToDescription' at line 60 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,113707.0,It doesn't seem like scope is defined.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:29:08.739,MICROTASK,2031_2,118Ic-3C0a4-70,49,2SelectTranslator_buggy.java,Is there maybe something wrong with the body of the conditional clause between lines 523 and 559 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,PROBABLY_YES,218804.0,attribute doesn't seem to be defined.,1.41445793445E12,true,true,false,false,2,26067.0,Some of them didn't have a lot of the code available.,Male,12,6,United States,28
21:46:38.582,MICROTASK,2077_2,114aI-2i9C-6-4-1,173,11ByteArrayBuffer_buggy.java,Is there maybe something wrong in the declaration of function 'grow' at line 120 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,I_CANT_TELL,17519.0,I'm really uncertain,1.414460730254E12,false,true,true,true,3,50809.0
21:55:31.116,MICROTASK,2085_2,113iE5I-1g520,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,I_CANT_TELL,49494.0,There is nothing in the parentheses. ,1.414461204234E12,true,false,true,true,3,77388.0
22:09:30.070,MICROTASK,2093_2,111ca0G3E-7-8-2,176,11ByteArrayBuffer_buggy.java,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,YES,421092.0,not passed by value.,1.41446173382E12,true,false,true,false,2,15158.0,-,Female,3,5,USA,23
22:11:35.397,MICROTASK,2093_2,111ca0G3E-7-8-2,159,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'layout' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,125326.0,return to value rendering,1.41446173382E12,true,false,true,false,2,15158.0,-,Female,3,5,USA,23
22:13:09.032,MICROTASK,2093_2,111ca0G3E-7-8-2,20,1buggy_ApacheCamel.txt,Is there maybe something wrong with the body of the conditional clause between lines 82 and 85 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,PROBABLY_YES,93635.0,wrong type,1.41446173382E12,true,false,true,false,2,15158.0,-,Female,3,5,USA,23
22:13:29.254,MICROTASK,2097_2,110ae-5e0g-801,173,11ByteArrayBuffer_buggy.java,Is there maybe something wrong in the declaration of function 'grow' at line 120 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,PROBABLY_YES,116956.0,no parameter is defined ,1.414462145974E12,true,true,true,true,4,146324.0,-,Male,.25,7,USD,23
22:14:02.307,MICROTASK,2099_2,109aG-8C-6e-9-79,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,61218.0,Return statement is at the wrong place,1.414462336266E12,false,false,true,true,2,44823.0,I thoroughly enjoyed this and would like to have the chance to work for you again! dedre77@gmail.com Thank you,Female,1,6,United States,37
22:15:07.280,MICROTASK,2097_2,110ae-5e0g-801,160,8buggy_AbstractReviewSection_buggy.txt,Is there perhaps something wrong with the values of the parameters received by function 'layout' when called by function 'appendMessage' at line 82 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,NO,98026.0,in order to set the layout two parameters must be true,1.414462145974E12,true,true,true,true,4,146324.0,-,Male,.25,7,USD,23
22:15:07.732,MICROTASK,2093_2,111ca0G3E-7-8-2,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,118700.0,value used properly,1.41446173382E12,true,false,true,false,2,15158.0,-,Female,3,5,USA,23
22:15:37.682,MICROTASK,2093_2,111ca0G3E-7-8-2,178,13buggy_VectorClock_buggy.txt,Is there possibly something wrong with the body of function 'merge' between lines 240 and 268 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,29950.0,return value,1.41446173382E12,true,false,true,false,2,15158.0,-,Female,3,5,USA,23
22:15:40.868,MICROTASK,2097_2,110ae-5e0g-801,21,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'equals' in function 'acquireExclusiveReadLock' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,33588.0,i am not sure how the equals function works.,1.414462145974E12,true,true,true,true,4,146324.0,-,Male,.25,7,USD,23
22:15:52.469,MICROTASK,2099_2,109aG-8C-6e-9-79,161,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'getParent' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),YES,110162.0,has unanticipated side effects due to the return value that is improperly used.,1.414462336266E12,false,false,true,true,2,44823.0,I thoroughly enjoyed this and would like to have the chance to work for you again! dedre77@gmail.com Thank you,Female,1,6,United States,37
